image,label
tipper_lorry_s_000526,9
pekingese_s_002736,5
ship_s_001659,8
american_toad_s_000204,6
tugboat_s_000727,8
mutt_s_000383,5
true_cat_s_000413,3
western_toad_s_000361,6
car_s_001127,1
domestic_dog_s_001465,5
apteryx_s_000168,2
pekingese_s_000842,5
felis_domesticus_s_000500,3
cervus_unicolor_s_000101,4
emu_s_000841,2
motorcar_s_001587,1
tomcat_s_002940,3
sea_boat_s_001789,8
compact_car_s_000612,1
articulated_lorry_s_000005,9
cargo_vessel_s_001802,8
motorboat_s_000584,8
dog_s_002309,5
chihuahua_s_002329,5
tractor_trailer_s_001487,9
station_wagon_s_000762,1
american_elk_s_000367,4
wagon_s_002611,1
stud_mare_s_000862,7
biplane_s_000092,0
true_cat_s_001811,3
stealth_bomber_s_001727,0
biplane_s_001338,0
fighter_aircraft_s_001752,0
mongrel_s_001037,5
gelding_s_000090,7
accentor_s_000383,2
riding_horse_s_001830,7
fighter_aircraft_s_000207,0
lorry_s_002103,9
toad_frog_s_000677,6
stallion_s_000859,7
cervus_unicolor_s_000017,4
stealth_bomber_s_001032,0
leptodactylus_pentadactylus_s_000005,6
frog_s_001626,6
tabby_cat_s_000448,3
boat_s_002461,8
tabby_s_000052,3
moose_s_000884,4
stud_mare_s_000602,7
mutt_s_001791,5
american_toad_s_001227,6
elk_s_001317,4
ostrich_s_001004,2
freighter_s_000980,8
red_deer_s_000822,4
river_boat_s_000007,8
fire_truck_s_002391,9
aerial_ladder_truck_s_000946,9
tipper_truck_s_001376,9
biplane_s_000774,0
chihuahua_s_000023,5
plane_s_000777,0
bufo_bufo_s_001235,6
cargo_ship_s_001966,8
car_s_000514,1
automobile_s_001890,1
trucking_rig_s_001381,9
delivery_truck_s_001007,9
dump_truck_s_001281,9
flightless_bird_s_000128,2
felis_domesticus_s_000509,3
sound_truck_s_000419,9
bufo_s_001627,6
rana_temporaria_s_000308,6
airliner_s_001339,0
motorcar_s_002232,1
trailer_truck_s_000089,9
tipper_truck_s_001277,9
domestic_cat_s_000203,3
monoplane_s_001007,0
japanese_spaniel_s_000403,5
fawn_s_001351,4
bufo_bufo_s_000646,6
hen_s_000007,2
tow_truck_s_001766,9
garbage_truck_s_000505,9
fawn_s_000674,4
puppy_s_000180,5
lipizzan_s_001108,7
toad_frog_s_001326,6
puppy_s_001282,5
prunella_modularis_s_000174,2
rhea_americana_s_000337,2
packet_boat_s_001272,8
monoplane_s_000084,0
pekingese_s_001509,5
station_wagon_s_002622,1
rhea_americana_s_000631,2
leopard_frog_s_000447,6
fawn_s_002019,4
tipper_s_001740,9
rangifer_tarandus_s_000438,4
spadefoot_s_000116,6
dredger_s_000915,8
barking_frog_s_000351,6
maltese_dog_s_000773,5
semi_s_000929,9
wagon_s_001539,1
brocket_s_000564,4
cow_pony_s_000973,7
hospital_ship_s_000670,8
sparrow_s_002440,2
western_toad_s_000314,6
jumbo_jet_s_001108,0
true_cat_s_000546,3
boat_s_002666,8
wrecker_s_001619,9
ship_s_000755,8
capreolus_capreolus_s_000856,4
garbage_truck_s_000265,9
pekinese_s_000035,5
tipper_lorry_s_000328,9
norfolk_wherry_s_000320,8
domestic_cat_s_000082,3
tabby_s_001992,3
stealth_fighter_s_001904,0
meadow_pipit_s_001280,2
jetliner_s_000604,0
frog_s_001506,6
rana_pipiens_s_000853,6
supertanker_s_000076,8
cassowary_s_001352,2
mongrel_s_002570,5
car_s_001900,1
passerine_s_000657,2
tabby_cat_s_002111,3
lipizzan_s_000997,7
monoplane_s_000292,0
stealth_bomber_s_000448,0
elk_s_002578,4
pterocnemia_pennata_s_000129,2
walking_horse_s_000555,7
auto_s_001292,1
wapiti_s_001331,4
quarter_horse_s_000650,7
powerboat_s_000429,8
airbus_s_001379,0
cat_s_002607,3
fire_engine_s_000423,9
alley_cat_s_000429,3
airbus_s_000216,0
lapdog_s_001029,5
warhorse_s_000028,7
canis_familiaris_s_001419,5
chihuahua_s_000263,5
fallow_deer_s_001286,4
arabian_s_000664,7
coupe_s_000924,1
airbus_s_001343,0
green_frog_s_000336,6
bufo_marinus_s_001370,6
station_wagon_s_001182,1
convertible_s_000287,1
trucking_rig_s_001398,9
bufo_bufo_s_001897,6
freighter_s_001393,8
automobile_s_000531,1
bufo_americanus_s_001477,6
felis_domesticus_s_000652,3
gelding_s_001897,7
coupe_s_001705,1
cervus_elaphus_s_000052,4
scow_s_000832,8
tipper_s_001868,9
arabian_s_001980,7
attack_aircraft_s_001614,0
dawn_horse_s_001573,7
domestic_cat_s_001060,3
cat_s_002081,3
cat_s_002612,3
station_wagon_s_000479,1
deer_s_000601,4
dromaius_novaehollandiae_s_000297,2
king_charles_spaniel_s_000030,5
tomcat_s_001036,3
lightship_s_000692,8
sparrow_s_000477,2
cervus_elaphus_s_000242,4
walking_horse_s_000664,7
coupe_s_002115,1
auto_s_001336,1
broodmare_s_001854,7
domestic_cat_s_000824,3
tipper_truck_s_000193,9
odocoileus_hemionus_s_001370,4
bufo_bufo_s_001043,6
tabby_s_001523,3
maltese_s_000346,5
tractor_trailer_s_000743,9
gelding_s_000683,7
moose_s_002049,4
biplane_s_001534,0
truck_s_000618,9
honey_eater_s_000204,2
fighter_aircraft_s_001470,0
tabby_s_002165,3
maltese_s_001246,5
wagon_s_001038,1
finch_s_000741,2
stealth_bomber_s_000308,0
alces_alces_s_000880,4
attack_aircraft_s_000398,0
honey_eater_s_000573,2
stud_mare_s_000207,7
cabin_cruiser_s_000007,8
stealth_fighter_s_000677,0
pekingese_s_000015,5
tabby_cat_s_001664,3
broodmare_s_000522,7
muntjac_s_000496,4
bufo_calamita_s_000615,6
truck_s_000044,9
toy_dog_s_000139,5
articulated_lorry_s_000382,9
cat_s_000808,3
jetliner_s_001263,0
scow_s_000454,8
alley_cat_s_000088,3
semi_s_000518,9
stallion_s_001333,7
odocoileus_hemionus_s_000773,4
frog_s_002431,6
pekinese_s_000208,5
norfolk_wherry_s_000102,8
cat_s_000935,3
cat_s_002172,3
tabby_s_001365,3
dump_truck_s_000680,9
rig_s_000354,9
fire_truck_s_000891,9
supertanker_s_001465,8
appaloosa_s_002024,7
cassowary_s_000494,2
muntjac_s_001623,4
alley_cat_s_000539,3
deer_s_001250,4
broodmare_s_001824,7
prancer_s_000166,7
cabin_cruiser_s_001176,8
red_deer_s_001381,4
cat_s_001121,3
ship_s_000749,8
natterjack_s_000073,6
chihuahua_s_000086,5
barking_deer_s_000071,4
airliner_s_001716,0
fighter_s_000752,0
biplane_s_001532,0
chihuahua_s_002289,5
convertible_s_002779,1
pekinese_s_000532,5
cat_s_000695,3
convertible_s_000873,1
auto_s_001993,1
cruiser_s_000918,1
wagtail_s_001039,2
estate_car_s_001579,1
leptodactylus_pentadactylus_s_000003,6
tomcat_s_000121,3
cat_s_002331,3
tipper_lorry_s_000591,9
kiwi_s_000160,2
felis_catus_s_001057,3
lorry_s_002326,9
tailed_frog_s_000722,6
jumbojet_s_001194,0
tennessee_walker_s_001208,7
compact_car_s_002248,1
tomcat_s_001634,3
woodland_caribou_s_001189,4
lipizzan_s_000674,7
stealth_fighter_s_001650,0
elk_s_002050,4
automobile_s_002523,1
tanker_s_002167,8
struthio_camelus_s_000062,2
pekinese_s_000248,5
convertible_s_002229,1
tipper_truck_s_000697,9
pekingese_s_002186,5
fire_truck_s_001582,9
jumbojet_s_000012,0
tabby_cat_s_001214,3
dog_s_001030,5
roe_deer_s_001008,4
police_cruiser_s_000004,1
pipit_s_000842,2
mutt_s_001984,5
bird_s_001354,2
domestic_cat_s_001289,3
muntjac_s_000328,4
attack_aircraft_s_001676,0
gelding_s_001216,7
capreolus_capreolus_s_001106,4
toad_s_000650,6
chihuahua_s_000648,5
morgan_s_000053,7
scow_s_000096,8
beach_wagon_s_000843,1
woodland_caribou_s_000022,4
tabby_s_000740,3
cock_s_000342,2
honey_eater_s_000579,2
accentor_s_000731,2
american_elk_s_001681,4
accentor_s_000063,2
trucking_rig_s_000032,9
tabby_cat_s_001206,3
motorboat_s_001357,8
felis_catus_s_001442,3
garbage_truck_s_002177,9
toad_frog_s_001008,6
pekinese_s_000947,5
bullfrog_s_001041,6
toad_s_002358,6
attack_aircraft_s_001071,0
mouser_s_001068,3
convertible_s_001672,1
stud_s_000385,7
sparrow_s_000224,2
chihuahua_s_002293,5
garbage_truck_s_001344,9
car_s_000448,1
wapiti_s_000655,4
oil_tanker_s_000845,8
pekingese_s_001629,5
coupe_s_000392,1
appaloosa_s_002016,7
bufo_bufo_s_000563,6
stealth_fighter_s_001296,0
rangifer_caribou_s_000547,4
sparrow_s_000995,2
twinjet_s_000420,0
shooting_brake_s_000820,1
automobile_s_002415,1
motorboat_s_002035,8
toad_s_002145,6
bird_s_001832,2
stud_mare_s_001292,7
cervus_elaphus_s_000777,4
trucking_rig_s_001186,9
police_boat_s_001096,8
rana_catesbeiana_s_001551,6
lippizaner_s_001127,7
fallow_deer_s_000535,4
peke_s_001306,5
anuran_s_000606,6
buckskin_s_000171,7
attack_aircraft_s_000764,0
lippizaner_s_000519,7
cassowary_s_002420,2
cassowary_s_000577,2
japanese_spaniel_s_000912,5
pickerel_frog_s_000029,6
bufo_americanus_s_001014,6
lippizaner_s_000565,7
flying_bird_s_001051,2
bufo_viridis_s_000908,6
convertible_s_002264,1
mongrel_s_001377,5
broodmare_s_000492,7
airliner_s_001912,0
banana_boat_s_000448,8
delivery_truck_s_000901,9
pipit_s_000754,2
lipizzan_s_001310,7
powerboat_s_001360,8
wapiti_s_000474,4
emu_s_001157,2
twinjet_s_000933,0
police_cruiser_s_000019,1
european_toad_s_000174,6
prunella_modularis_s_000088,2
tennessee_walker_s_001064,7
banana_boat_s_000650,8
airbus_s_001606,0
auto_s_001069,1
fallow_deer_s_000458,4
cabin_cruiser_s_001016,8
tow_truck_s_000762,9
puppy_s_000187,5
domestic_cat_s_001877,3
ferry_s_000259,8
police_boat_s_000251,8
riding_horse_s_000820,7
wagtail_s_001078,2
king_charles_spaniel_s_000228,5
pleasure_boat_s_000152,8
maltese_s_000987,5
dive_bomber_s_000875,0
rana_temporaria_s_001410,6
camion_s_002104,9
emu_s_002188,2
motorboat_s_001648,8
tabby_cat_s_002331,3
spring_frog_s_000056,6
cassowary_s_001466,2
tennessee_walking_horse_s_000706,7
mule_deer_s_001973,4
rana_pipiens_s_001297,6
moving_van_s_000074,9
jetliner_s_001994,0
stealth_bomber_s_000550,0
lipizzan_s_001832,7
cat_s_002198,3
dawn_horse_s_001193,7
emu_novaehollandiae_s_000549,2
japanese_spaniel_s_000063,5
spring_frog_s_000742,6
leopard_frog_s_001009,6
airliner_s_000930,0
ladder_truck_s_000286,9
american_toad_s_001351,6
hospital_ship_s_001280,8
leopard_frog_s_000217,6
appaloosa_s_001102,7
emu_s_002385,2
dawn_horse_s_000949,7
maltese_s_002227,5
house_cat_s_001684,3
alley_cat_s_002592,3
true_cat_s_000416,3
jumbojet_s_000969,0
true_frog_s_000393,6
maltese_s_001125,5
anthus_pratensis_s_000526,2
twinjet_s_000645,0
boat_s_000885,8
oil_tanker_s_001312,8
auto_s_001087,1
maltese_dog_s_001231,5
capreolus_capreolus_s_000206,4
stealth_bomber_s_001497,0
fallow_deer_s_001070,4
auto_s_001644,1
flying_bird_s_000585,2
rangifer_caribou_s_000571,4
felis_catus_s_000411,3
rhea_americana_s_000026,2
sea_boat_s_001202,8
pekinese_s_000095,5
roe_deer_s_000070,4
wagtail_s_001401,2
coupe_s_001190,1
station_wagon_s_000679,1
domestic_cat_s_000679,3
domestic_dog_s_000229,5
red_deer_s_002398,4
hedge_sparrow_s_000009,2
broodmare_s_001443,7
arabian_s_000879,7
sea_boat_s_000294,8
alauda_arvensis_s_000475,2
english_toy_spaniel_s_001030,5
felis_catus_s_000915,3
sound_truck_s_001803,9
tipper_truck_s_001392,9
biplane_s_000775,0
texas_toad_s_000097,6
broodmare_s_000903,7
meadow_pipit_s_000438,2
wagon_s_000648,1
toy_dog_s_000191,5
maltese_s_000605,5
ostrich_s_000925,2
dawn_horse_s_001160,7
shooting_brake_s_000723,1
tabby_s_001487,3
speedboat_s_000433,8
houseboat_s_000103,8
blenheim_spaniel_s_000306,5
puppy_s_001639,5
muntjac_s_000491,4
stealth_bomber_s_000295,0
pekingese_s_000542,5
car_s_000977,1
merchantman_s_001274,8
lapdog_s_001971,5
tabby_s_002256,3
dog_s_000174,5
bufo_bufo_s_001393,6
tennessee_walker_s_000959,7
dump_truck_s_001290,9
odocoileus_hemionus_s_000035,4
attack_aircraft_s_000241,0
bufo_viridis_s_000076,6
walking_horse_s_000191,7
sea_boat_s_001395,8
mongrel_s_002082,5
rhea_americana_s_000076,2
deer_s_001260,4
rana_temporaria_s_000862,6
airplane_s_000002,0
bufo_viridis_s_000036,6
automobile_s_001762,1
cervus_sika_s_000371,4
quarter_horse_s_000025,7
police_boat_s_000432,8
cat_s_000093,3
cock_s_000385,2
rana_catesbeiana_s_000457,6
estate_car_s_000245,1
spring_frog_s_000249,6
muntjac_s_000879,4
tabby_cat_s_001775,3
cargo_ship_s_001684,8
station_wagon_s_002646,1
cervus_elaphus_s_000950,4
domestic_cat_s_000330,3
lapdog_s_001558,5
cervus_unicolor_s_000289,4
stealth_bomber_s_000193,0
cassowary_s_002199,2
chihuahua_s_000160,5
stealth_fighter_s_001525,0
ship_s_000255,8
truck_s_001207,9
flightless_bird_s_000127,2
domestic_cat_s_000299,3
stealth_fighter_s_000674,0
moose_s_001320,4
articulated_lorry_s_000106,9
bufo_americanus_s_000462,6
rangifer_tarandus_s_000105,4
elk_s_002072,4
honey_eater_s_001476,2
tabby_cat_s_001077,3
pekingese_s_002068,5
ranid_s_000112,6
wapiti_s_000530,4
house_cat_s_000824,3
mouser_s_000286,3
cassowary_s_000952,2
bufo_marinus_s_000495,6
elk_s_000762,4
frog_s_003045,6
pipit_s_000303,2
cargo_ship_s_002273,8
tabby_cat_s_002080,3
tabby_s_000369,3
tabby_cat_s_002653,3
moose_s_001121,4
compact_car_s_000836,1
english_toy_spaniel_s_000402,5
mule_deer_s_001962,4
appaloosa_s_000241,7
true_cat_s_001275,3
rana_temporaria_s_000071,6
boat_s_001678,8
car_s_002106,1
tabby_cat_s_002380,3
domestic_dog_s_000341,5
dumper_s_000848,9
stud_mare_s_001528,7
dump_truck_s_000169,9
estate_car_s_001347,1
stealth_fighter_s_001418,0
lipizzan_s_001823,7
canis_familiaris_s_000453,5
garbage_truck_s_001306,9
rangifer_tarandus_s_000938,4
mouser_s_000765,3
dawn_horse_s_002058,7
camion_s_001233,9
leopard_frog_s_000553,6
maltese_s_001237,5
gelding_s_001997,7
monoplane_s_001342,0
wrecker_s_001887,9
speedboat_s_000048,8
emu_s_001876,2
domestic_cat_s_001296,3
chihuahua_s_000945,5
dawn_horse_s_000756,7
car_transporter_s_000546,9
fighter_aircraft_s_000356,0
hen_s_000547,2
fighter_s_000328,0
lippizaner_s_000971,7
deer_s_001598,4
rana_pipiens_s_000579,6
felis_catus_s_000023,3
convertible_s_001511,1
tabby_cat_s_001554,3
station_wagon_s_000591,1
lightship_s_000222,8
convertible_s_001950,1
puppy_s_000694,5
mongrel_s_002013,5
lipizzan_s_000787,7
house_cat_s_001484,3
tabby_cat_s_002489,3
fighter_aircraft_s_000847,0
sambar_s_001228,4
pekingese_s_000582,5
tabby_cat_s_002427,3
passenger_ship_s_002157,8
domestic_cat_s_000105,3
semi_s_001541,9
honey_eater_s_000431,2
dump_truck_s_000143,9
police_cruiser_s_001009,1
tabby_cat_s_002234,3
ostrich_s_001531,2
jumbojet_s_000754,0
arabian_s_001740,7
speedboat_s_002407,8
honey_eater_s_000540,2
pleasure_boat_s_001749,8
coupe_s_000792,1
walking_horse_s_002125,7
camion_s_000052,9
barking_frog_s_000406,6
bird_s_000868,2
cabin_cruiser_s_001154,8
minesweeper_s_001743,8
tipper_lorry_s_000634,9
lippizaner_s_001625,7
dump_truck_s_000625,9
trucking_rig_s_001413,9
stealth_bomber_s_000119,0
tomcat_s_001870,3
saddle_horse_s_000316,7
biplane_s_001047,0
iceboat_s_000094,8
rana_temporaria_s_001450,6
pilot_boat_s_001263,8
rana_pipiens_s_001008,6
transporter_s_000276,9
jumbo_jet_s_000516,0
cervus_elaphus_s_001205,4
auto_s_000433,1
estate_car_s_001221,1
dredger_s_000024,8
stud_mare_s_001362,7
truck_s_000081,9
quarter_horse_s_000357,7
delivery_truck_s_000041,9
broodmare_s_000833,7
mouser_s_002069,3
barking_deer_s_000694,4
rana_temporaria_s_001170,6
felis_catus_s_000940,3
hangar_queen_s_000013,0
airbus_s_001683,0
bufo_viridis_s_000874,6
freighter_s_000199,8
hen_s_000371,2
cat_s_000102,3
jetliner_s_000500,0
alytes_obstetricans_s_000364,6
wrecker_s_000614,9
airbus_s_000938,0
lark_s_001169,2
monoplane_s_001356,0
tailed_frog_s_000001,6
tomcat_s_001407,3
mule_deer_s_001789,4
felis_domesticus_s_000064,3
bird_s_001349,2
compact_car_s_000564,1
cervus_elaphus_s_001854,4
stealth_fighter_s_000337,0
fallow_deer_s_000744,4
puppy_s_002247,5
bufo_calamita_s_000648,6
dog_s_000017,5
muntjac_s_001625,4
tabby_s_001720,3
sika_s_000078,4
struthio_camelus_s_000010,2
dunnock_s_000539,2
struthio_camelus_s_000294,2
meadow_pipit_s_000343,2
monoplane_s_000029,0
passenger_ship_s_001147,8
alley_cat_s_002783,3
police_boat_s_000204,8
appaloosa_s_002139,7
toy_spaniel_s_001852,5
american_toad_s_000631,6
cervus_elaphus_s_000058,4
stealth_fighter_s_000358,0
garbage_truck_s_001418,9
leopard_frog_s_001715,6
pilot_boat_s_001012,8
stud_mare_s_000156,7
hydrofoil_s_000219,8
tabby_s_000472,3
twinjet_s_000175,0
rangifer_caribou_s_000585,4
police_cruiser_s_000762,1
truck_s_000040,9
mule_deer_s_002130,4
convertible_s_000007,1
pipit_s_000739,2
dawn_horse_s_001664,7
natterjack_s_001152,6
wagon_s_002235,1
station_wagon_s_000514,1
compact_car_s_000532,1
arabian_s_001418,7
mutt_s_002395,5
bufo_s_000794,6
cassowary_s_000801,2
passerine_s_001216,2
multiengine_airplane_s_000255,0
mongrel_s_002492,5
cervus_elaphus_s_000616,4
pekingese_s_001837,5
lark_s_000798,2
toad_s_001674,6
fawn_s_001589,4
house_cat_s_000804,3
car_s_001489,1
amphibious_aircraft_s_001305,0
tabby_s_000055,3
tomcat_s_001292,3
auto_s_001799,1
natterjack_s_000018,6
rana_clamitans_s_000508,6
airliner_s_001518,0
cat_s_000690,3
station_wagon_s_002618,1
cat_s_001072,3
tabby_cat_s_000965,3
true_cat_s_001293,3
deer_s_001736,4
red_deer_s_001227,4
mule_deer_s_000432,4
rangifer_caribou_s_000493,4
tomcat_s_002228,3
house_cat_s_000087,3
tabby_cat_s_001755,3
quarter_horse_s_002120,7
toy_dog_s_000959,5
biplane_s_000615,0
passenger_ship_s_001148,8
coupe_s_000904,1
houseboat_s_000629,8
wagon_s_000421,1
tractor_trailer_s_000031,9
stealth_bomber_s_001157,0
stud_mare_s_000238,7
appaloosa_s_001948,7
pleasure_boat_s_000122,8
steamboat_s_000009,8
boat_s_000868,8
pekingese_s_002099,5
american_green_toad_s_000031,6
american_elk_s_001303,4
lippizaner_s_001260,7
mutt_s_002081,5
station_wagon_s_001969,1
house_cat_s_001619,3
station_wagon_s_002225,1
quarter_horse_s_000410,7
liberty_ship_s_000104,8
tabby_s_000480,3
bullfrog_s_000533,6
deer_s_001470,4
fallow_deer_s_000848,4
pontoon_s_001271,8
shooting_brake_s_001439,1
bufo_marinus_s_000426,6
alley_cat_s_000595,3
fighter_aircraft_s_001444,0
semi_s_000044,9
compact_car_s_000948,1
toy_dog_s_001065,5
jumbojet_s_000094,0
leopard_frog_s_001339,6
trucking_rig_s_000204,9
rana_catesbeiana_s_001214,6
domestic_dog_s_000288,5
dump_truck_s_000159,9
arabian_s_000893,7
true_cat_s_000099,3
automobile_s_001430,1
tennessee_walking_horse_s_000309,7
monoplane_s_000953,0
pekinese_s_001557,5
sea_boat_s_001370,8
dive_bomber_s_000499,0
house_cat_s_001634,3
attack_aircraft_s_000217,0
stud_mare_s_000252,7
speedboat_s_001886,8
felis_catus_s_001509,3
tipper_truck_s_000113,9
dunnock_s_000059,2
stealth_fighter_s_000576,0
containership_s_000869,8
fawn_s_001405,4
brocket_s_000043,4
natterjack_s_000354,6
cervus_elaphus_s_000541,4
felis_catus_s_001179,3
american_elk_s_000083,4
roe_deer_s_000281,4
tabby_s_000186,3
mutt_s_001091,5
puppy_s_000398,5
dog_s_002225,5
gelding_s_000220,7
tomcat_s_001048,3
scow_s_000270,8
fire_engine_s_001024,9
chihuahua_s_000019,5
mongrel_s_002567,5
lippizan_s_000003,7
propeller_plane_s_001188,0
domestic_cat_s_001470,3
bird_s_001239,2
tipper_truck_s_000517,9
fire_truck_s_000779,9
riding_horse_s_001545,7
fire_engine_s_001276,9
domestic_cat_s_001156,3
rana_catesbeiana_s_000705,6
gelding_s_001597,7
seaplane_s_001341,0
wapiti_s_000715,4
gelding_s_000335,7
spadefoot_s_000432,6
car_s_001609,1
cervus_elaphus_s_000974,4
taxi_s_001802,1
garbage_truck_s_001060,9
coupe_s_000437,1
lipizzan_s_000046,7
convertible_s_002599,1
puppy_s_002352,5
reindeer_s_000055,4
cat_s_002553,3
tomcat_s_000782,3
stealth_bomber_s_001661,0
capreolus_capreolus_s_000956,4
pekingese_s_001308,5
biplane_s_000427,0
car_s_000027,1
airbus_s_001437,0
sea_boat_s_000319,8
fire_engine_s_002212,9
anthus_pratensis_s_001193,2
biplane_s_000148,0
containership_s_000088,8
chihuahua_s_000027,5
container_vessel_s_000589,8
tractor_trailer_s_000149,9
beach_wagon_s_000582,1
lipizzan_s_000775,7
tabby_s_000368,3
cargo_vessel_s_000022,8
oil_tanker_s_001120,8
finch_s_000588,2
tabby_s_000557,3
fallow_deer_s_001434,4
attack_aircraft_s_001366,0
truck_s_001992,9
multiengine_airplane_s_000355,0
airbus_s_001261,0
shooting_brake_s_000827,1
arabian_s_000802,7
toy_spaniel_s_000972,5
canis_familiaris_s_001383,5
pilot_boat_s_000241,8
bufo_americanus_s_001657,6
tipper_truck_s_001577,9
bufo_viridis_s_001452,6
mongrel_s_001708,5
toy_s_002726,5
wapiti_s_000489,4
estate_car_s_000262,1
spring_frog_s_001472,6
tomcat_s_001767,3
arabian_s_002294,7
struthio_camelus_s_001102,2
ship_s_001553,8
motorboat_s_001728,8
dog_s_001744,5
station_wagon_s_001598,1
maltese_s_002313,5
cat_s_002073,3
coupe_s_001824,1
japanese_deer_s_001101,4
lipizzan_s_000960,7
cargo_vessel_s_000665,8
bufo_bufo_s_000895,6
containership_s_000435,8
toad_frog_s_001259,6
grass_frog_s_000044,6
tabby_cat_s_001979,3
bufo_canorus_s_000040,6
tabby_s_001667,3
guard_boat_s_001629,8
cargo_ship_s_001326,8
compact_car_s_002021,1
deer_s_000045,4
pekingese_s_000452,5
station_wagon_s_001537,1
leopard_frog_s_000077,6
capreolus_capreolus_s_000402,4
truck_s_001268,9
sound_truck_s_000421,9
tandem_trailer_s_001643,9
camion_s_002034,9
cat_s_002406,3
elk_s_000711,4
cat_s_001867,3
jetliner_s_001988,0
domestic_cat_s_000914,3
tabby_s_001989,3
accentor_s_000656,2
rana_catesbeiana_s_001720,6
cat_s_002781,3
true_cat_s_000336,3
container_vessel_s_000506,8
domestic_cat_s_001265,3
twinjet_s_001513,0
sparrow_s_000047,2
house_cat_s_000919,3
grass_frog_s_000796,6
station_wagon_s_000070,1
airbus_s_000948,0
finch_s_000645,2
airbus_s_001720,0
container_ship_s_000763,8
rana_catesbeiana_s_000868,6
pekingese_s_002010,5
muntjac_s_000922,4
stallion_s_000270,7
sparrow_s_000044,2
convertible_s_002616,1
ostrich_s_001664,2
bufo_americanus_s_000577,6
compact_s_001732,1
lippizaner_s_000363,7
cassowary_s_000703,2
dump_truck_s_001944,9
alces_alces_s_001652,4
motorcar_s_001124,1
fighter_aircraft_s_000260,0
bird_s_001263,2
coupe_s_000953,1
wagtail_s_000500,2
truck_s_000128,9
ostrich_s_001584,2
rana_clamitans_s_000024,6
maltese_s_001916,5
ostrich_s_000685,2
mule_deer_s_000619,4
tennessee_walker_s_000920,7
monoplane_s_001290,0
arabian_s_001007,7
twinjet_s_000660,0
tabby_cat_s_000254,3
flightless_bird_s_000168,2
tabby_cat_s_001946,3
accentor_s_000981,2
elk_s_002439,4
aeroplane_s_000035,0
rangifer_caribou_s_000133,4
mare_s_000467,7
felis_catus_s_001191,3
truck_s_001099,9
prunella_modularis_s_000212,2
dromaius_novaehollandiae_s_000230,2
broodmare_s_000284,7
bufo_boreas_s_000351,6
tabby_cat_s_002804,3
stealth_fighter_s_001623,0
red_deer_s_000562,4
spadefoot_s_000128,6
delivery_truck_s_000358,9
sambar_s_001464,4
emu_s_000262,2
